id,datasetidentifier,url,title,description,themes,keywords,updated_keywords,updated_description
48698,https://www.gbif.org/dataset/39ca385b-6f25-402c-aa92-a76c89ecda0a,https://data.europa.eu/data/datasets/https-www-gbif-org-dataset-39ca385b-6f25-402c-aa92-a76c89ecda0a,"DELTATRACK - Herring gulls (Larus argentatus, Laridae) and lesser black-backed gulls (Larus fuscus, Laridae) breeding at Neeltje Jans (Netherlands)","DELTATRACK - Herring gulls (Larus argentatus, Laridae) and lesser black-backed gulls (Larus fuscus, Laridae) breeding at Neeltje Jans (Netherlands) is a bird tracking dataset published by the Research Institute for Nature and Forest (INBO). It contains animal tracking data for the project/study DELTATRACK, using trackers developed by Ornitela (https://www.ornitela.com). The study has been operational since 2020. In total 99 individuals of European herring gull (Larus argentatus) and lesser black-backed gull (Larus fuscus) have been tagged in the breeding colony at Neeltje Jans in the Netherlands, mainly to study their use of offshore waters near the Borssele wind farm. Data are automatically synced with Movebank and from there periodically archived on Zenodo (see https://github.com/inbo/bird-tracking).
This dataset was collected by the Research Institute for Nature and Forest (INBO), Waardenburg Ecology, Buijs Eco Consult and Deltamilieu Projecten. Funding was provided by the Wozep programme of Rijkswaterstaat on behalf of the Ministry of Economic Affairs of the Netherlands. All datasets from Wozep will be made publicly available, unless stated otherwise.
Data have been standardized to Darwin Core using the movepub R package and are downsampled to the first GPS position per hour. The original data are available in Stienen et al. (2024, https://doi.org/10.5281/zenodo.12621787), a deposit of Movebank study 1258895879.","http://publications.europa.eu/resource/authority/data-theme/AGRI, http://publications.europa.eu/resource/authority/data-theme/ENVI","Movebank, Observation, Occurrence, Ornitela, altitude, animal movement, animal tracking, biologging, birds, frictionlessdata, gps tracking, temperature","Movebank, Observation, Occurrence, Ornitela, altitude, animal movement, animal tracking, biologging, birds, frictionlessdata, gps tracking, temperature","DELTATRACK - Herring gulls (Larus argentatus, Laridae) and lesser black-backed gulls (Larus fuscus, Laridae) breeding at Neeltje Jans (Netherlands) is a bird tracking dataset published by the Research Institute for Nature and Forest (INBO). It contains animal tracking data for the project/study DELTATRACK, using trackers developed by Ornitela (https://www.ornitela.com). The study has been operational since 2020. In total 99 individuals of European herring gull (Larus argentatus) and lesser black-backed gull (Larus fuscus) have been tagged in the breeding colony at Neeltje Jans in the Netherlands, mainly to study their use of offshore waters near the Borssele wind farm. Data are automatically synced with Movebank and from there periodically archived on Zenodo (see https://github.com/inbo/bird-tracking).
This dataset was collected by the Research Institute for Nature and Forest (INBO), Waardenburg Ecology, Buijs Eco Consult and Deltamilieu Projecten. Funding was provided by the Wozep programme of Rijkswaterstaat on behalf of the Ministry of Economic Affairs of the Netherlands. All datasets from Wozep will be made publicly available, unless stated otherwise.
Data have been standardized to Darwin Core using the movepub R package and are downsampled to the first GPS position per hour. The original data are available in Stienen et al. (2024, https://doi.org/10.5281/zenodo.12621787), a deposit of Movebank study 1258895879."
48700,https://www.gbif.org/dataset/e2fb42ca-e408-4aa2-a7bd-a9bb4ddcc83a,https://data.europa.eu/data/datasets/https-www-gbif-org-dataset-e2fb42ca-e408-4aa2-a7bd-a9bb4ddcc83a,"BOP_RODENT - Rodent specialized birds of prey (Circus, Asio, Buteo) in Flanders (Belgium)","BOP_RODENT - Rodent specialized birds of prey (Circus, Asio, Buteo) in Flanders (Belgium) is a bird tracking dataset published by the Research Institute for Nature and Forest (INBO). It contains animal tracking data collected by the LifeWatch GPS tracking network for large birds (http://lifewatch.be/en/gps-tracking-network-large-birds) for the project/study BOP_RODENT, using trackers developed by Ornitela (https://www.ornitela.com). The study has been operational since 2020. In total 35 individuals of 5 bird of prey species have been tagged at several locations in Flanders (Belgium), mainly to study their habitat use and migration behaviour. Data are automatically synced with Movebank and from there periodically archived on Zenodo (see https://github.com/inbo/bird-tracking).
This dataset was collected using infrastructure provided by INBO and funded by Research Foundation - Flanders (FWO) as part of the Belgian contribution to LifeWatch. Additional funding was provided by Agentschap voor Natuur en Bos (ANB).
Data have been standardized to Darwin Core using the movepub R package and are downsampled to the first GPS position per hour. The original data are available in Spanoghe et al. (2024, https://doi.org/10.5281/zenodo.12567894), a deposit of Movebank study 1278021460.","http://publications.europa.eu/resource/authority/data-theme/AGRI, http://publications.europa.eu/resource/authority/data-theme/ENVI","LifeWatch, Movebank, Observation, Occurrence, altitude, animal movement, animal tracking, biologging, birds, frictionlessdata, gps tracking, temperature","LifeWatch, Movebank, Observation, Occurrence, altitude, animal movement, animal tracking, biologging, birds, frictionlessdata, gps tracking, temperature","BOP_RODENT - Rodent specialized birds of prey (Circus, Asio, Buteo) in Flanders (Belgium) is a bird tracking dataset published by the Research Institute for Nature and Forest (INBO). It contains animal tracking data collected by the LifeWatch GPS tracking network for large birds (http://lifewatch.be/en/gps-tracking-network-large-birds) for the project/study BOP_RODENT, using trackers developed by Ornitela (https://www.ornitela.com). The study has been operational since 2020. In total 35 individuals of 5 bird of prey species have been tagged at several locations in Flanders (Belgium), mainly to study their habitat use and migration behaviour. Data are automatically synced with Movebank and from there periodically archived on Zenodo (see https://github.com/inbo/bird-tracking).
This dataset was collected using infrastructure provided by INBO and funded by Research Foundation - Flanders (FWO) as part of the Belgian contribution to LifeWatch. Additional funding was provided by Agentschap voor Natuur en Bos (ANB).
Data have been standardized to Darwin Core using the movepub R package and are downsampled to the first GPS position per hour. The original data are available in Spanoghe et al. (2024, https://doi.org/10.5281/zenodo.12567894), a deposit of Movebank study 1278021460."
48701,https://data.haute-garonne.fr/explore/dataset/subventions-partenaires-agregees/,https://data.europa.eu/data/datasets/https-data-haute-garonne-fr-explore-dataset-subventions-partenaires-agregees-,Data Grants Aggregated Partners,"This dataset lists the grants awarded by the municipal council of the municipality of Vernet, a community pilot of the system of accompaniment to the opening of public data set up by the Conseil départemental de la Haute-Garonne.

This dataset complies with the data model specifications applicable to the Common Local Data Pillar (SCDL) datasets aimed at homogenising the publication in open data of essential data produced by territorial actors (local authorities or partners)

The SCDL standardisation of the local community grant data model was developed with a view to ensuring its accessibility for use by all communities, as well as preserving their ability to automate the production of the dataset._[(more information)](https://scdl.opendatafrance.net/docs/schemas/subventions.html)_

 _In order to increase the financial transparency of aid granted by public authorities, local authorities with more than 3500 inhabitants and more than 50 staff members, which award grants of more than EUR 23000 annually, are obliged, as of 1 August 2017, to make the essential data of their grant agreements accessible, in electronic form, in an open standard that is easily reusable and usable by an automated processing system.
The nature and manner of dissemination of these essential data have been laid down by regulation._


* * * *",N/A,"associations, budget, subventions, territoire","associations, budget, subventions, territoire","This dataset lists the grants awarded by the municipal council of the municipality of Vernet, a community pilot of the system of accompaniment to the opening of public data set up by the Conseil départemental de la Haute-Garonne.

This dataset complies with the data model specifications applicable to the Common Local Data Pillar (SCDL) datasets aimed at homogenising the publication in open data of essential data produced by territorial actors (local authorities or partners)

The SCDL standardisation of the local community grant data model was developed with a view to ensuring its accessibility for use by all communities, as well as preserving their ability to automate the production of the dataset._[(more information)](https://scdl.opendatafrance.net/docs/schemas/subventions.html)_

 _In order to increase the financial transparency of aid granted by public authorities, local authorities with more than 3500 inhabitants and more than 50 staff members, which award grants of more than EUR 23000 annually, are obliged, as of 1 August 2017, to make the essential data of their grant agreements accessible, in electronic form, in an open standard that is easily reusable and usable by an automated processing system.
The nature and manner of dissemination of these essential data have been laid down by regulation._


* * * *"
48732,212de2e2-6231-4daf-9bea-ca765fb4146b,https://data.europa.eu/data/datasets/212de2e2-6231-4daf-9bea-ca765fb4146b,PSI Registered pharmacists and Pharmaceutical Assistants – February 2024,"Number of currently registered pharmacists and pharmaceutical assistants. 
Number of newly registered pharmacists, including their registration route. 
Number of registered pharmacists and pharmaceutical assistants in each area of practice. 
Number of registered pharmacists and pharmaceutical assistants, per year, from 2007. 
Gender profile of registered pharmacists and pharmaceutical assistants.  
Age profile of registered pharmacists and pharmaceutical assistants.","http://publications.europa.eu/resource/authority/data-theme/HEAL, https://data.gov.ie/Health","Community Pharmacists, Hospital Pharmacists, Pharmaceutical Assistants, Pharmacist","Community Pharmacists, Hospital Pharmacists, Pharmaceutical Assistants, Pharmacist","Number of currently registered pharmacists and pharmaceutical assistants. 
Number of newly registered pharmacists, including their registration route. 
Number of registered pharmacists and pharmaceutical assistants in each area of practice. 
Number of registered pharmacists and pharmaceutical assistants, per year, from 2007. 
Gender profile of registered pharmacists and pharmaceutical assistants.  
Age profile of registered pharmacists and pharmaceutical assistants."
48759,020b4a88-4846-4e53-acc9-5b25d925501c,https://data.europa.eu/data/datasets/020b4a88-4846-4e53-acc9-5b25d925501c,"Calibration of FTIR instruments at MAIDO-OPAR laboratories using portable EM27/SUN spectrometer, FTIR-Cal-LaReunion",ACTRIS-2 TNA Activity Report,http://publications.europa.eu/resource/authority/data-theme/TECH,"Air quality, Chemical composition and climate, FTIR, NDACC, Observed data, Stratospheric ozone monitoring, calibration, infrared, optimal estimation, ozone, remote sensing, spectra","Air quality, FTIR, NDACC, Observed data, Stratospheric ozone monitoring, calibration, infrared, optimal estimation, ozone, remote sensing, spectra",ACTRIS-2 TNA Activity Report
48942,40024d58-c912-499e-8f4f-8a9b9189955a@envidat,https://data.europa.eu/data/datasets/40024d58-c912-499e-8f4f-8a9b9189955a-envidat,Monitoring data sets of alpine photovoltaic power-plants,"On this repository you can find the monitoring data of the 3 PV power-plants analysed in the article _""Confirmation of the power gain for solar photovoltaic systems in alpine areas""_ (doi: 10.3389/fenrg.2024.1372680) . Each folder contains the following two elements:
1. **README.txt** : describes the content of the folder. Especially it describes the plant's monitoring system's architecture and relates it to the various files included in the data sub-folder. It also provides a detailed description of all processing steps leading to the data sets as available in the data sub-folder and used in the pre-cited article. 
3. **data/** : sub-folder containing the file(s) used in the referenced article.
",http://publications.europa.eu/resource/authority/data-theme/EDUC,"alps, bifaciality, photovoltaic, snow, winter-electricity","alps, bifaciality, photovoltaic, snow, winter-electricity","On this repository you can find the monitoring data of the 3 PV power-plants analysed in the article _""Confirmation of the power gain for solar photovoltaic systems in alpine areas""_ (doi: 10.3389/fenrg.2024.1372680) . Each folder contains the following two elements:
1. **README.txt** : describes the content of the folder. Especially it describes the plant's monitoring system's architecture and relates it to the various files included in the data sub-folder. It also provides a detailed description of all processing steps leading to the data sets as available in the data sub-folder and used in the pre-cited article. 
3. **data/** : sub-folder containing the file(s) used in the referenced article."
49101,hlth_hc_phys2,https://data.europa.eu/data/datasets/eqmgan299g9i21zeeqccw,Consultation of a medical doctor per inhabitant,Consultation of a medical doctor per inhabitant,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Time frequency, Unit of measure","Geopolitical entity (reporting), Time frequency, Unit of measure",Consultation of a medical doctor per inhabitant
49102,demo_r_find2,https://data.europa.eu/data/datasets/20lhan850164o2d3ucaa,Fertility indicators by NUTS 2 region,Fertility indicators by NUTS 2 region,"http://publications.europa.eu/resource/authority/data-theme/ECON, http://publications.europa.eu/resource/authority/data-theme/GOVE, http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/REGI, http://publications.europa.eu/resource/authority/data-theme/SOCI","Demographic indicator, Geopolitical entity (reporting), Time frequency, Unit of measure","Demographic indicator, Geopolitical entity (reporting), Time frequency, Unit of measure",Fertility indicators by NUTS 2 region
49103,tps00017,https://data.europa.eu/data/datasets/z1yaqqx4xae82qo71ffw,Mean age of women at childbirth and at birth of first child,The mean age of women at childbirth is the mean age of women when their children are born. The mean age of women at birth of first child is the mean age of women when their first children are born.,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Demographic indicator, Geopolitical entity (reporting), Time frequency","Demographic indicator, Geopolitical entity (reporting), Time frequency",The mean age of women at childbirth is the mean age of women when their children are born. The mean age of women at birth of first child is the mean age of women when their first children are born.
49105,tgs00100,https://data.europa.eu/data/datasets/wol8kdr2sq3czdickxynpq,Total fertility rate by NUTS 2 region,The mean number of children that would be born alive to a woman during her lifetime if she were to survive and pass through her childbearing years conforming to the fertility rates by age of a given year.,"http://publications.europa.eu/resource/authority/data-theme/ECON, http://publications.europa.eu/resource/authority/data-theme/GOVE, http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/REGI, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Unit of measure",The mean number of children that would be born alive to a woman during her lifetime if she were to survive and pass through her childbearing years conforming to the fertility rates by age of a given year.
49106,hlth_rs_medim,https://data.europa.eu/data/datasets/p3guzm2kmghs6n9fhtluwg,Devices for medical imaging,Devices for medical imaging,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Health care providers SHA, Health facility, Time frequency, Unit of measure","Geopolitical entity (reporting), Health facility, Time frequency, Unit of measure",Devices for medical imaging
49107,hlth_co_inpagg,https://data.europa.eu/data/datasets/gdu6q006f8h06mvvnf12va,Hospital discharges and length of stay for inpatient curative care,Hospital discharges and length of stay for inpatient curative care,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Health care, Health indicator, Time frequency, Unit of measure","Geopolitical entity (reporting), Health care, Health indicator, Time frequency, Unit of measure",Hospital discharges and length of stay for inpatient curative care
49108,demo_frate,https://data.europa.eu/data/datasets/duadeuyvuggirqpb6eepoq,Fertility rates by age,Fertility rates by age,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Age definition, Geopolitical entity (reporting), Time frequency, Unit of measure","Age class, Age definition, Geopolitical entity (reporting), Time frequency, Unit of measure",Fertility rates by age
49109,tps00199,https://data.europa.eu/data/datasets/byj3ffio44yxkjxqitfwa,Total fertility rate,The mean number of children that would be born alive to a woman during her lifetime if she were to survive and pass through her childbearing years conforming to the fertility rates by age of a given year.,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Demographic indicator, Geopolitical entity (reporting), Time frequency","Demographic indicator, Geopolitical entity (reporting), Time frequency",The mean number of children that would be born alive to a woman during her lifetime if she were to survive and pass through her childbearing years conforming to the fertility rates by age of a given year.
49110,demo_fweight,https://data.europa.eu/data/datasets/bslymti9n82ovfrdpm2a,Live births by birth weight and duration of gestation,Live births by birth weight and duration of gestation,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Duration, Geopolitical entity (reporting), Time frequency, Unit of measure, Weight","Duration, Geopolitical entity (reporting), Time frequency, Unit of measure, Weight",Live births by birth weight and duration of gestation
49111,demo_fordagec,https://data.europa.eu/data/datasets/bttsis1sm1kxldhniqv0w,Live births by mother's age and birth order,Live births by mother's age and birth order,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Birth order, Geopolitical entity (reporting), Time frequency, Unit of measure","Age class, Birth order, Geopolitical entity (reporting), Time frequency, Unit of measure",Live births by mother's age and birth order
49245,hlth_ps_immu,https://data.europa.eu/data/datasets/2qvujfcgp31wkjo9ti4fyg,Vaccination against influenza of population aged 65 and over,Vaccination against influenza of population aged 65 and over,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Time frequency, Unit of measure","Geopolitical entity (reporting), Time frequency, Unit of measure",Vaccination against influenza of population aged 65 and over
49246,hlth_rs_bds2,https://data.europa.eu/data/datasets/s4fuftwur2ubvmmdnd8l9w,Hospital beds by hospital ownership,Hospital beds by hospital ownership,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Time frequency, Type of ownership, Unit of measure","Geopolitical entity (reporting), Time frequency, Type of ownership, Unit of measure",Hospital beds by hospital ownership
49247,demo_faeduc,https://data.europa.eu/data/datasets/tzjrzl91rhhvvqfrhiyqa,Live births by mother's age and educational attainment level,Live births by mother's age and educational attainment level,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), International Standard Classification of Education (ISCED 2011), Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Unit of measure",Live births by mother's age and educational attainment level
49250,hlth_co_exam,https://data.europa.eu/data/datasets/w1gmbdksyat1v8vnxvbmkg,"Medical technologies - examinations by medical imaging techniques (CT, MRI and PET)","Medical technologies - examinations by medical imaging techniques (CT, MRI and PET)","http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Health care providers SHA, Health facility, Time frequency, Unit of measure","Geopolitical entity (reporting), Health facility, Time frequency, Unit of measure","Medical technologies - examinations by medical imaging techniques (CT, MRI and PET)"
49263,tgs00064,https://data.europa.eu/data/datasets/jgmn3qe1dgyt1p20f2ya,Available beds in hospitals by NUTS 2 region,Total hospital beds are all hospital beds which are regularly maintained and staffed and immediately available for the care of admitted patients.,"http://publications.europa.eu/resource/authority/data-theme/ECON, http://publications.europa.eu/resource/authority/data-theme/GOVE, http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/REGI, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Time frequency, Unit of measure","Geopolitical entity (reporting), Time frequency, Unit of measure",Total hospital beds are all hospital beds which are regularly maintained and staffed and immediately available for the care of admitted patients.
49268,f494da66-8860-48d5-9cc7-ec38b885afd1@kanton-thurgau,https://data.europa.eu/data/datasets/f494da66-8860-48d5-9cc7-ec38b885afd1-kanton-thurgau,Groundwater protection zones,The data set is part of the water protection map of the canton of Thurgau. Groundwater protection zones are used to protect groundwater. The areas are assigned to restrictions of use. S1: Sensing range; S2: closer protection zone; S3: further protection zone,"http://publications.europa.eu/resource/authority/data-theme/ENVI, http://publications.europa.eu/resource/authority/data-theme/REGI","geodata, groundwater-protection, landscape-conservation, nature-conservation","geodata, groundwater-protection, landscape-conservation, nature-conservation",The data set is part of the water protection map of the canton of Thurgau. Groundwater protection zones are used to protect groundwater. The areas are assigned to restrictions of use. S1: Sensing range; S2: closer protection zone; S3: further protection zone
49884,325e4b9e-067f-4b43-b514-18fcbe988061,https://data.europa.eu/data/datasets/325e4b9e-067f-4b43-b514-18fcbe988061,Traffic Counter Data,"The NRA Traffic Data website presents data collected from the NRA traffic counters located on the National Road Network. The Website uses a dynamic mapping interface to allow the User to access data in a variety of report formats. Counter data includes multi-day volume, daily volume, weekly volume, average week, monthly volume, monthly summary, and hourly direction","http://publications.europa.eu/resource/authority/data-theme/TRAN, https://data.gov.ie/Transport","counter, roads, traffic","counter, roads, traffic","The NRA Traffic Data website presents data collected from the NRA traffic counters located on the National Road Network. The Website uses a dynamic mapping interface to allow the User to access data in a variety of report formats. Counter data includes multi-day volume, daily volume, weekly volume, average week, monthly volume, monthly summary, and hourly direction"
49936,fb485eb9-ab3b-41bf-b80b-f92fdcb79fe5,https://data.europa.eu/data/datasets/fb485eb9-ab3b-41bf-b80b-f92fdcb79fe5,Public Transport schedules and Stops,The National Transport Authority of Ireland has published information on the routes and schedules of transport services providing by various operators across Ireland.,"http://publications.europa.eu/resource/authority/data-theme/TRAN, https://data.gov.ie/Transport","infrastructure, network, transport","infrastructure, network, transport",The National Transport Authority of Ireland has published information on the routes and schedules of transport services providing by various operators across Ireland.
50159,urn:ine:es:TABLA:T3:2:49378,https://data.europa.eu/data/datasets/urn-ine-es-tabla-t3-2-49378,"Bed-places, apartments, occupancy rate and employed personnel by tourist sites. EOAP (API identifier: 49378)","Table of INEBase
Bed-places, apartments, occupancy rate and employed personnel by tourist sites. Monthly. Municipalities. Holiday Dwelling Occupancy Survey",http://publications.europa.eu/resource/authority/data-theme/ECON,"Catering and tourism, Employed personnel, Estimated number of apartments, Estimated number of bed-places, Holiday Dwelling Occupancy Survey, Municipalities, Occupancy rate by apartments, Occupancy rate of bed-places, Occupancy rate of bed-places at weekends, Statistics, Tourist supply, Touristic Concept","Catering and tourism, Employed personnel, Municipalities, Statistics, Tourist supply, Touristic Concept","Table of INEBase
Bed-places, apartments, occupancy rate and employed personnel by tourist sites. Monthly. Municipalities. Holiday Dwelling Occupancy Survey"
50160,urn:ine:es:TABLA:T3:2:49368,https://data.europa.eu/data/datasets/urn-ine-es-tabla-t3-2-49368,Average stay by type of accommodation and Autonomous Community and cities. EOH EOAC EOAP EOTR (API identifier: 49368),"Table of INEBase
Average stay by type of accommodation and Autonomous Community and cities. Monthly. Autonomous Communities and Cities. Hotel Occupancy Survey . Campsite Occupancy Survey  . Holiday Dwelling Occupancy Survey . Rural Tourist Accommodation Occupancy Survey",http://publications.europa.eu/resource/authority/data-theme/ECON,"Autonomous Communities and Cities, Campsite Occupancy Survey, Catering and tourism, Holiday Dwelling Occupancy Survey, Hotel Occupancy Survey, Rural Tourist Accommodation Occupancy Survey, Statistics, Tourist supply","Campsite Occupancy Survey, Catering and tourism, Hotel Occupancy Survey, Statistics, Tourist supply","Table of INEBase
Average stay by type of accommodation and Autonomous Community and cities. Monthly. Autonomous Communities and Cities. Hotel Occupancy Survey . Campsite Occupancy Survey  . Holiday Dwelling Occupancy Survey . Rural Tourist Accommodation Occupancy Survey"
50162,urn:ine:es:TABLA:T3:2:1996,https://data.europa.eu/data/datasets/urn-ine-es-tabla-t3-2-1996,Percentage distribution of Spanish travellers by Autonomous Community of origin. EOAP (API identifier: 1996),"Table of INEBase
Percentage distribution of Spanish travellers by Autonomous Community of origin. Monthly. Autonomous Communities and Cities. Holiday Dwelling Occupancy Survey",http://publications.europa.eu/resource/authority/data-theme/ECON,"Autonomous Communities and Cities, Catering and tourism, Guests, Holiday Dwelling Occupancy Survey, Overnight stays, Residence, Statistics, Tourist supply, Touristic Concept","Catering and tourism, Guests, Overnight stays, Residence, Statistics, Tourist supply, Touristic Concept","Table of INEBase
Percentage distribution of Spanish travellers by Autonomous Community of origin. Monthly. Autonomous Communities and Cities. Holiday Dwelling Occupancy Survey"
50939,64ff1cfa864a499875d3340b,https://data.europa.eu/data/datasets/64ff1cfa864a499875d3340b,GTFS TAC – 06092023-07072024,GTFS TAC – 06092023-07072024,N/A,"chatellerault, grand-chatellerault, gtfs, poitou-charentes, tac","chatellerault, grand-chatellerault, gtfs, poitou-charentes, tac",GTFS TAC – 06092023-07072024
51222,educ_uoe_mobg04,https://data.europa.eu/data/datasets/tds5ygytj94daoez5shja,Distribution of degree mobile graduates from abroad at education level by sex and field of education,Distribution of degree mobile graduates from abroad at education level by sex and field of education,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), ISCED Fields of education and training (ISCED-F 2013), International Standard Classification of Education (ISCED 2011), Sex, Time frequency, Unit of measure","Geopolitical entity (reporting), Sex, Time frequency, Unit of measure",Distribution of degree mobile graduates from abroad at education level by sex and field of education
51223,educ_uoe_grad10,https://data.europa.eu/data/datasets/dykk6zvgwxqjw8temoortq,"Distribution of male and female graduates in different fields of education, by education level and programme orientation","Distribution of male and female graduates in different fields of education, by education level and programme orientation","http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), ISCED Fields of education and training (ISCED-F 2013), International Standard Classification of Education (ISCED 2011), Sex, Time frequency, Unit of measure","Geopolitical entity (reporting), Sex, Time frequency, Unit of measure","Distribution of male and female graduates in different fields of education, by education level and programme orientation"
51224,educ_uoe_grad06,https://data.europa.eu/data/datasets/3apqikvtohfkgm7s0sra,Graduates at doctoral level by sex and age groups - per 1000 of population aged 25-34,Graduates at doctoral level by sex and age groups - per 1000 of population aged 25-34,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Sex, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Sex, Time frequency, Unit of measure",Graduates at doctoral level by sex and age groups - per 1000 of population aged 25-34
51324,8dc1e2a5-eab0-467a-a570-d994830f8340@bundesamt-fur-umwelt-bafu,https://data.europa.eu/data/datasets/8dc1e2a5-eab0-467a-a570-d994830f8340-bundesamt-fur-umwelt-bafu,Amphibian migration conflicting with traffic,"Since the mid-1950s, the number of amphibians being killed on roads has increased dramatically. Every year, hundreds of thousands of amphibians cross roads in Switzerland during their migration between land habitats and spawning grounds and are often killed on the roads if there are no protective measures in place. Not only is this a safety problem for traffic, but it is also causing massive declines in amphibian populations. Migration within populations always occurs along more or less the same migration routes. Migration is seasonal and allows temporary use of different, spatially distinct habitat types. These migration movements are essential to the survival of the populations. Info fauna karch keeps a database of conflict sites between amphibian migration and transport infrastructure. There are currently just under 2,000 known conflict sites, known as “amphibian migration sites”. Depending on the size of the amphibian population, traffic density and the possibilities on site, the protection measures included here are implemented, such as installing small animal tunnels and guiding devices, temporary amphibian fences, temporary road closures or temporary patrols. The known conflict sites of amphibian migration in Switzerland are included in this geodata set and can be visualised.","http://publications.europa.eu/resource/authority/data-theme/ENVI, http://publications.europa.eu/resource/authority/data-theme/REGI","amphibian, crossing-place-for-animals, environment, fsdi-federal-spatial-data-infrastructure, habitats-and-biotopes, transport, transport-networks","amphibian, crossing-place-for-animals, environment, fsdi-federal-spatial-data-infrastructure, habitats-and-biotopes, transport, transport-networks","Since the mid-1950s, the number of amphibians being killed on roads has increased dramatically. Every year, hundreds of thousands of amphibians cross roads in Switzerland during their migration between land habitats and spawning grounds and are often killed on the roads if there are no protective measures in place. Not only is this a safety problem for traffic, but it is also causing massive declines in amphibian populations. Migration within populations always occurs along more or less the same migration routes. Migration is seasonal and allows temporary use of different, spatially distinct habitat types. These migration movements are essential to the survival of the populations. Info fauna karch keeps a database of conflict sites between amphibian migration and transport infrastructure. There are currently just under 2,000 known conflict sites, known as “amphibian migration sites”. Depending on the size of the amphibian population, traffic density and the possibilities on site, the protection measures included here are implemented, such as installing small animal tunnels and guiding devices, temporary amphibian fences, temporary road closures or temporary patrols. The known conflict sites of amphibian migration in Switzerland are included in this geodata set and can be visualised."
